Column1,Domain,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus
vOTU_11290,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1130,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1145,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_114626,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_11612,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_117411,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_11863,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_11910,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_119850,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1223,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_12282,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_12491,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1254,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_125927,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_125943,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1263,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_12645,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1268,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_128143,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1285,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1287,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_128934,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_12946,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_129506,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_129831,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_129928,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1301,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_13195,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_132353,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1324,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_132552,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_13308,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_133593,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_13510,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_135152,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_136430,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_13699,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_13777,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_138744,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1397,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_140144,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_14023,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_140452,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_141291,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_14141,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1421,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_14268,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_143483,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_14559,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1456,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_146532,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1466,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1474,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1489,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_14893,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_15005,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_15145,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1518,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_15180,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1519,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_15520,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1557,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1558,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1563,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_15849,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_159,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_15927,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_15953,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1627,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16302,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1631,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1636,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16387,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16467,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1652,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1660,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16655,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16677,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16718,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_168,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16879,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16897,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_17026,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1703,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_17054,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_17458,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1748,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1753,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1755,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_17604,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1767,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1771,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1816,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_18245,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_18535,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1858,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_18714,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1889,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1915,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_19270,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1940,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1965,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_19817,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_2012,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_20214,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_2029,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_20368,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_20373,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_20411,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_20731,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_20857,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
